CP;COMMUNE;RAC;DATE_;LAT;LNG
34970;LATTES;Domestique;27/janv/2000 12:00:00 AM;43.57943;3.906215
34970;LATTES;Domestique;30/août/2002 12:00:00 AM;43.57363;3.909787
34970;LATTES;Domestique;15/mai/2009 12:00:00 AM;43.57228;3.905692
34970;LATTES;Domestique;13/juin/2007 12:00:00 AM;43.58650;3.898480
34970;LATTES;Domestique;12/août/2009 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;07/sept/2000 12:00:00 AM;43.58008;3.920319
34970;LATTES;Domestique;14/févr/2007 12:00:00 AM;43.58761;3.917521
34970;LATTES;Domestique;05/sept/2003 12:00:00 AM;43.58761;3.917521
34970;LATTES;Domestique;24/mars/2000 12:00:00 AM;43.57918;3.905583
34970;LATTES;Domestique;09/mars/2001 12:00:00 AM;43.56835;3.913878
34970;LATTES;Domestique;03/mai/2002 12:00:00 AM;43.57024;3.911328
34970;LATTES;Domestique;31/oct/2000 12:00:00 AM;43.57557;3.912637
34970;LATTES;Domestique;28/juin/2002 12:00:00 AM;43.57460;3.911577
34970;LATTES;Domestique;13/juin/2003 12:00:00 AM;43.56093;3.869740
34970;LATTES;Domestique;03/mai/2001 12:00:00 AM;43.56948;3.914349
34970;LATTES;Domestique;31/oct/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;22/nov/2002 12:00:00 AM;43.57121;3.911637
34970;LATTES;Domestique;16/janv/2002 12:00:00 AM;43.56620;3.911789
34970;LATTES;Domestique;31/août/2001 12:00:00 AM;43.56283;3.900318
34970;LATTES;Domestique;29/août/2005 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;01/août/2001 12:00:00 AM;43.56128;3.875647
34970;LATTES;Domestique;22/janv/2003 12:00:00 AM;43.57437;3.907765
34970;LATTES;Domestique;22/mars/2000 12:00:00 AM;43.56592;3.903626
34970;LATTES;Domestique;24/avr/2002 12:00:00 AM;43.57900;3.910235
34970;LATTES;Domestique;20/mars/2001 12:00:00 AM;43.57820;3.904095
34970;LATTES;Domestique;22/févr/2006 12:00:00 AM;43.58647;3.923238
34970;LATTES;Domestique;13/juil/2001 12:00:00 AM;43.56456;3.900214
34970;LATTES;Domestique;28/mai/2003 12:00:00 AM;43.56025;3.904858
34970;LATTES;Domestique;30/juil/2002 12:00:00 AM;43.56158;3.904956
34970;LATTES;Domestique;25/nov/2005 12:00:00 AM;43.56873;3.904375
34970;LATTES;Domestique;24/janv/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;01/août/2001 12:00:00 AM;43.56944;3.914866
34970;LATTES;Domestique;15/févr/2000 12:00:00 AM;43.57658;3.901826
34970;LATTES;Domestique;18/déc/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;18/avr/2003 12:00:00 AM;43.58986;3.928327
34970;LATTES;Domestique;24/nov/2000 12:00:00 AM;43.57217;3.901972
34970;LATTES;Domestique;29/juin/2001 12:00:00 AM;43.57205;3.912202
34970;LATTES;Domestique;05/sept/2000 12:00:00 AM;43.58703;3.921944
34970;LATTES;Appareils publics;11/mai/2005 12:00:00 AM;43.566667;3.9
34970;LATTES;Appareils publics;06/févr/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Bâtiments communaux;15/sept/2006 12:00:00 AM;43.56336;3.878137
34970;LATTES;Appareils publics;18/avr/2008 12:00:00 AM;43.566667;3.9
34970;LATTES;Bâtiments communaux;28/déc/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Bâtiments communaux;27/mars/2009 12:00:00 AM;43.56397;3.901280
34970;LATTES;Domestique;24/déc/2002 12:00:00 AM;43.55891;3.871719
34970;LATTES;Domestique;19/juil/2002 12:00:00 AM;43.58250;3.902366
34970;LATTES;Domestique;14/févr/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;01/août/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;12/déc/2007 12:00:00 AM;43.58442;3.897145
34970;LATTES;Domestique;15/févr/2005 12:00:00 AM;43.56128;3.875647
34970;LATTES;Domestique;18/janv/2000 12:00:00 AM;43.58706;3.924037
34970;LATTES;Domestique;24/avr/2001 12:00:00 AM;43.57190;3.904265
34970;LATTES;Domestique;05/juil/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;26/sept/2001 12:00:00 AM;43.57384;3.905171
34970;LATTES;Domestique;09/févr/2007 12:00:00 AM;43.55821;3.890866
34970;LATTES;Bâtiments communaux;16/mars/2005 12:00:00 AM;43.56331;3.871676
34970;LATTES;Domestique;23/avr/2009 12:00:00 AM;43.58252;3.913592
34970;LATTES;Domestique;05/juil/2006 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;20/févr/2002 12:00:00 AM;43.58008;3.920319
34970;LATTES;Domestique;13/avr/2007 12:00:00 AM;43.58008;3.920319
34970;LATTES;Domestique;23/avr/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;11/janv/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;29/août/2003 12:00:00 AM;43.57940;3.878658
34970;LATTES;Domestique;30/mars/2007 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;05/déc/2007 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;06/juil/2000 12:00:00 AM;43.57919;3.906086
34970;LATTES;Domestique;22/sept/2009 12:00:00 AM;43.55955;3.877942
34970;LATTES;Domestique;22/sept/2009 12:00:00 AM;43.55955;3.877942
34970;LATTES;Domestique;28/oct/2009 12:00:00 AM;43.58987;3.925515
34970;LATTES;Bâtiments communaux;28/oct/2009 12:00:00 AM;43.58421;3.919550
34970;LATTES;Domestique;28/oct/2009 12:00:00 AM;43.56952;3.906220
34970;LATTES;Domestique;04/nov/2009 12:00:00 AM;43.57762;3.908561
34970;LATTES;Domestique;25/nov/2009 12:00:00 AM;43.56429;3.894492
34970;LATTES;Domestique;20/janv/2010 12:00:00 AM;43.58122;3.908541
34970;LATTES;Domestique;27/janv/2010 12:00:00 AM;43.56429;3.894492
34970;LATTES;Domestique;27/janv/2010 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;27/janv/2010 12:00:00 AM;43.60853;3.877237
34970;LATTES;Bâtiments communaux;27/janv/2010 12:00:00 AM;43.57327;3.915196
34970;LATTES;Domestique;03/févr/2010 12:00:00 AM;43.56372;3.877740
34970;LATTES;Domestique;04/févr/2010 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;30/mars/2010 12:00:00 AM;43.58715;3.904101
34970;LATTES;Domestique;02/avr/2010 12:00:00 AM;43.58817;3.923967
34970;LATTES;Domestique;15/avr/2010 12:00:00 AM;43.58961;3.918615
34970;LATTES;Domestique;16/avr/2010 12:00:00 AM;43.58698;3.928942
34970;LATTES;Domestique;21/avr/2010 12:00:00 AM;43.57309;3.921733
34970;LATTES;Domestique;21/mai/2010 12:00:00 AM;43.59229;3.907188
34970;LATTES;Domestique;09/juin/2010 12:00:00 AM;43.57974;3.921787
34970;LATTES;Domestique;10/juin/2010 12:00:00 AM;43.58461;3.920394
34970;LATTES;Appareils publics;11/juin/2010 12:00:00 AM;43.56764;3.902226
34970;LATTES;Domestique;10/août/2010 12:00:00 AM;43.56705;3.901500
34970;LATTES;Domestique;01/sept/2010 12:00:00 AM;43.56238;3.876497
34970;LATTES;Domestique;07/déc/2010 12:00:00 AM;43.58987;3.925515
34970;LATTES;Domestique;15/déc/2010 12:00:00 AM;43.56723;3.898793
34970;LATTES;Domestique;15/déc/2010 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;15/déc/2010 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;17/févr/2011 12:00:00 AM;43.58736;3.926595
34970;LATTES;Domestique;18/févr/2011 12:00:00 AM;43.57627;3.910228
34970;LATTES;Domestique;28/mars/2011 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;28/mars/2011 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;05/avr/2011 12:00:00 AM;43.57109;3.916322
34970;LATTES;Domestique;18/avr/2011 12:00:00 AM;43.56952;3.906220
34970;LATTES;Domestique;27/avr/2011 12:00:00 AM;43.56865;3.904487
34970;LATTES;Domestique;27/avr/2011 12:00:00 AM;43.56865;3.904487
34970;LATTES;Domestique;03/mai/2011 12:00:00 AM;43.57737;3.912826
34970;LATTES;Appareils publics;04/mai/2011 12:00:00 AM;43.57592;3.908932
34970;LATTES;Domestique;19/mai/2011 12:00:00 AM;43.57479;3.870266
34970;LATTES;Appareils publics;31/mai/2011 12:00:00 AM;43.56943;3.900802
34970;LATTES;Domestique;15/oct/2010 12:00:00 AM;43.58516;3.920508
34970;LATTES;Domestique;15/oct/2010 12:00:00 AM;43.58516;3.920508
34970;LATTES;Appareils publics;15/oct/2010 12:00:00 AM;43.58516;3.920508
34970;LATTES;Domestique;01/août/2011 12:00:00 AM;43.58736;3.926595
34970;LATTES;Domestique;24/août/2011 12:00:00 AM;43.58280;3.915225
34970;LATTES;Domestique;24/août/2011 12:00:00 AM;43.58252;3.913592
34970;LATTES;Domestique;01/sept/2011 12:00:00 AM;43.5835;3.902041
34970;LATTES;Domestique;21/sept/2011 12:00:00 AM;43.56943;3.886643
34970;LATTES;Domestique;11/oct/2011 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;25/oct/2011 12:00:00 AM;43.55191;3.858573
34970;LATTES;Domestique;29/nov/2011 12:00:00 AM;43.57822;3.907927
34970;LATTES;Domestique;16/déc/2011 12:00:00 AM;43.55634;3.867953
34970;LATTES;Domestique;12/janv/2012 12:00:00 AM;43.56872;3.906555
34970;LATTES;Domestique;15/mars/2012 12:00:00 AM;43.5835;3.902041
34970;LATTES;Domestique;27/mars/2012 12:00:00 AM;43.56943;3.906124
34970;LATTES;Domestique;30/mars/2012 12:00:00 AM;43.57368;3.877831
34970;LATTES;Domestique;10/mars/2008 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;25/avr/2012 12:00:00 AM;43.56781;3.900384
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.55634;3.867953
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.55634;3.867953
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.55634;3.867953
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.55634;3.867953
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.55634;3.867953
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.55634;3.867953
34970;LATTES;Domestique;12/juin/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/mai/2012 12:00:00 AM;43.57087;3.914861
34970;LATTES;Domestique;23/mai/2012 12:00:00 AM;43.57900;3.910235
34970;LATTES;Domestique;24/mai/2012 12:00:00 AM;43.55902;3.877543
34970;LATTES;Domestique;03/août/2012 12:00:00 AM;43.56952;3.906220
34970;LATTES;Domestique;03/août/2012 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;03/août/2012 12:00:00 AM;43.57900;3.910235
34970;LATTES;Domestique;13/sept/2012 12:00:00 AM;43.56185;3.895763
34970;LATTES;Domestique;27/sept/2012 12:00:00 AM;43.56429;3.894492
34970;LATTES;Domestique;01/oct/2012 12:00:00 AM;43.56890;3.910904
34970;LATTES;Domestique;07/févr/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;19/mars/2003 12:00:00 AM;43.57700;3.910398
34970;LATTES;Domestique;24/oct/2001 12:00:00 AM;43.57818;3.903809
34970;LATTES;Domestique;02/juil/2003 12:00:00 AM;43.57404;3.912590
34970;LATTES;Domestique;29/juin/2001 12:00:00 AM;43.56227;3.898169
34970;LATTES;Domestique;29/juin/2001 12:00:00 AM;43.57246;3.908884
34970;LATTES;Domestique;04/mars/2009 12:00:00 AM;43.58661;3.927248
34970;LATTES;Domestique;26/juil/2006 12:00:00 AM;43.58650;3.898480
34970;LATTES;Domestique;10/oct/2007 12:00:00 AM;43.60866;3.877188
34970;LATTES;Domestique;26/janv/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;23/mai/2000 12:00:00 AM;43.56865;3.901565
34970;LATTES;Appareils publics;17/août/2005 12:00:00 AM;43.56404;3.872219
34970;LATTES;Domestique;16/janv/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;29/juin/2000 12:00:00 AM;43.57255;3.914362
34970;LATTES;Domestique;02/août/2002 12:00:00 AM;43.57862;3.906812
34970;LATTES;Domestique;22/sept/2005 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;18/juil/2001 12:00:00 AM;43.56278;3.896954
34970;LATTES;Domestique;06/sept/2000 12:00:00 AM;43.55979;3.875596
34970;LATTES;Domestique;31/juil/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;17/avr/2001 12:00:00 AM;43.57473;3.908580
34970;LATTES;Domestique;06/juil/2000 12:00:00 AM;43.55807;3.874385
34970;LATTES;Domestique;26/juil/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;17/août/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;02/juil/2004 12:00:00 AM;43.56739;3.904916
34970;LATTES;Domestique;16/oct/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;28/août/2002 12:00:00 AM;43.57852;3.906719
34970;LATTES;Domestique;31/mai/2001 12:00:00 AM;43.58805;3.918502
34970;LATTES;Domestique;04/avr/2000 12:00:00 AM;43.57701;3.902400
34970;LATTES;Domestique;15/avr/2009 12:00:00 AM;43.58938;3.924675
34970;LATTES;Domestique;28/juin/2002 12:00:00 AM;43.58729;3.921862
34970;LATTES;Domestique;25/mai/2000 12:00:00 AM;43.57590;3.914689
34970;LATTES;Domestique;19/janv/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;14/mai/2004 12:00:00 AM;43.57696;3.909565
34970;LATTES;Domestique;09/nov/2000 12:00:00 AM;43.56458;3.899675
34970;LATTES;Domestique;16/mai/2002 12:00:00 AM;43.56042;3.902961
34970;LATTES;Domestique;16/mai/2003 12:00:00 AM;43.57594;3.912787
34970;LATTES;Domestique;13/nov/2002 12:00:00 AM;43.56661;3.915210
34970;LATTES;Domestique;29/août/2000 12:00:00 AM;43.56190;3.873932
34970;LATTES;Domestique;24/nov/2000 12:00:00 AM;43.57677;3.902839
34970;LATTES;Domestique;10/juil/2009 12:00:00 AM;43.56335;3.898870
34970;LATTES;Domestique;29/août/2001 12:00:00 AM;43.56300;3.900885
34970;LATTES;Domestique;13/mars/2000 12:00:00 AM;43.58904;3.918399
34970;LATTES;Domestique;08/févr/2000 12:00:00 AM;43.57792;3.903960
34970;LATTES;Domestique;04/juin/2003 12:00:00 AM;43.59014;3.930429
34970;LATTES;Domestique;02/août/2002 12:00:00 AM;43.58778;3.921903
34970;LATTES;Domestique;31/oct/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;17/oct/2001 12:00:00 AM;43.56378;3.873978
34970;LATTES;Domestique;11/févr/2000 12:00:00 AM;43.56862;3.906611
34970;LATTES;Domestique;22/juin/2001 12:00:00 AM;43.58844;3.922168
34970;LATTES;Domestique;05/sept/2001 12:00:00 AM;43.58008;3.920319
34970;LATTES;Domestique;15/févr/2001 12:00:00 AM;43.57909;3.906252
34970;LATTES;Domestique;21/mars/2000 12:00:00 AM;43.57861;3.905814
34970;LATTES;Domestique;26/juin/2002 12:00:00 AM;43.56156;3.875825
34970;LATTES;Domestique;13/juil/2005 12:00:00 AM;43.57441;3.906012
34970;LATTES;Domestique;02/juin/2008 12:00:00 AM;43.58673;3.923939
34970;LATTES;Domestique;03/mai/2000 12:00:00 AM;43.56291;3.879584
34970;LATTES;Domestique;28/nov/2001 12:00:00 AM;43.55989;3.870315
34970;LATTES;Domestique;26/avr/2002 12:00:00 AM;43.56799;3.905121
34970;LATTES;Domestique;06/févr/2003 12:00:00 AM;43.56121;3.902292
34970;LATTES;Domestique;21/mars/2003 12:00:00 AM;43.57597;3.909688
34970;LATTES;Domestique;28/mars/2000 12:00:00 AM;43.57655;3.901916
34970;LATTES;Domestique;30/juil/2001 12:00:00 AM;43.57279;3.910385
34970;LATTES;Domestique;09/nov/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;13/mars/2002 12:00:00 AM;43.56147;3.898556
34970;LATTES;Domestique;18/avr/2003 12:00:00 AM;43.57902;3.921935
34970;LATTES;Domestique;23/juin/2009 12:00:00 AM;43.57940;3.878658
34970;LATTES;Domestique;13/mars/2000 12:00:00 AM;43.57255;3.910949
34970;LATTES;Domestique;19/sept/2001 12:00:00 AM;43.56150;3.899329
34970;LATTES;Domestique;27/avr/2000 12:00:00 AM;43.56470;3.879276
34970;LATTES;Appareils publics;02/avr/2008 12:00:00 AM;43.56777;3.913207
34970;LATTES;Appareils publics;06/févr/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Appareils publics;29/juin/2005 12:00:00 AM;43.56656;3.904370
34970;LATTES;Domestique;09/juin/2000 12:00:00 AM;43.57482;3.900281
34970;LATTES;Domestique;28/août/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/févr/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;01/août/2008 12:00:00 AM;43.55207;3.878563
34970;LATTES;Domestique;03/janv/2002 12:00:00 AM;43.57974;3.921787
34970;LATTES;Domestique;11/sept/2007 12:00:00 AM;43.58650;3.898480
34970;LATTES;Domestique;02/juin/2006 12:00:00 AM;43.56128;3.875647
34970;LATTES;Domestique;28/juin/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Bâtiments communaux;10/mars/2009 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;21/nov/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;13/août/2007 12:00:00 AM;43.56894;3.902557
34970;LATTES;Domestique;31/oct/2002 12:00:00 AM;43.56865;3.901565
34970;LATTES;Domestique;28/déc/2001 12:00:00 AM;43.57900;3.910235
34970;LATTES;Domestique;02/oct/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Appareils publics;27/juin/2008 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;29/sept/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Appareils publics;14/nov/2007 12:00:00 AM;43.55988;3.870301
34970;LATTES;Domestique;13/avr/2007 12:00:00 AM;43.58008;3.920319
34970;LATTES;Domestique;31/déc/2002 12:00:00 AM;43.57072;3.864498
34970;LATTES;Domestique;16/juin/2000 12:00:00 AM;43.57198;3.904206
34970;LATTES;Domestique;20/avr/2001 12:00:00 AM;43.56054;3.942025
34970;LATTES;Domestique;06/mars/2003 12:00:00 AM;43.56429;3.894492
34970;LATTES;Domestique;31/déc/2002 12:00:00 AM;43.56865;3.901565
34970;LATTES;Domestique;16/mai/2000 12:00:00 AM;43.57827;3.904090
34970;LATTES;Domestique;26/sept/2000 12:00:00 AM;43.57009;3.901928
34970;LATTES;Domestique;30/juin/2004 12:00:00 AM;43.56569;3.917068
34970;LATTES;Domestique;22/mars/2002 12:00:00 AM;43.58492;3.931880
34970;LATTES;Domestique;10/avr/2001 12:00:00 AM;43.56365;3.887842
34970;LATTES;Domestique;16/nov/2008 12:00:00 AM;43.57190;3.904265
34970;LATTES;Domestique;03/août/2000 12:00:00 AM;43.56225;3.879396
34970;LATTES;Domestique;12/oct/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;05/mars/2001 12:00:00 AM;43.57123;3.911374
34970;LATTES;Domestique;27/déc/2002 12:00:00 AM;43.56991;3.909013
34970;LATTES;Domestique;03/févr/2000 12:00:00 AM;43.56411;3.875590
34970;LATTES;Domestique;22/oct/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;16/mars/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;14/août/2001 12:00:00 AM;43.57647;3.902487
34970;LATTES;Domestique;31/déc/2002 12:00:00 AM;43.57559;3.906243
34970;LATTES;Domestique;02/mai/2000 12:00:00 AM;43.57858;3.906319
34970;LATTES;Domestique;02/avr/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;31/mai/2000 12:00:00 AM;43.56520;3.899740
34970;LATTES;Domestique;19/sept/2001 12:00:00 AM;43.57568;3.908910
34970;LATTES;Domestique;04/févr/2003 12:00:00 AM;43.55993;3.901114
34970;LATTES;Domestique;30/oct/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;31/mai/2000 12:00:00 AM;43.56902;3.913087
34970;LATTES;Domestique;17/avr/2009 12:00:00 AM;43.58787;3.925849
34970;LATTES;Bâtiments communaux;13/févr/2004 12:00:00 AM;43.56910;3.901841
34970;LATTES;Domestique;28/févr/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;21/déc/2001 12:00:00 AM;43.56857;3.915961
34970;LATTES;Domestique;26/avr/2002 12:00:00 AM;43.58635;3.927302
34970;LATTES;Domestique;10/oct/2008 12:00:00 AM;43.56197;3.896586
34970;LATTES;Domestique;27/sept/2002 12:00:00 AM;43.56672;3.915289
34970;LATTES;Domestique;16/nov/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;03/oct/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;15/sept/2009 12:00:00 AM;43.58800;3.922095
34970;LATTES;Domestique;08/févr/2000 12:00:00 AM;43.57785;3.903853
34970;LATTES;Domestique;08/févr/2001 12:00:00 AM;43.58665;3.923552
34970;LATTES;Domestique;20/févr/2001 12:00:00 AM;43.58665;3.923552
34970;LATTES;Domestique;08/sept/2000 12:00:00 AM;43.56185;3.895763
34970;LATTES;Domestique;04/juil/2000 12:00:00 AM;43.57102;3.906349
34970;LATTES;Domestique;27/nov/2000 12:00:00 AM;43.57671;3.902802
34970;LATTES;Domestique;08/août/2001 12:00:00 AM;43.57940;3.878658
34970;LATTES;Domestique;15/févr/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;28/déc/2000 12:00:00 AM;43.58875;3.921382
34970;LATTES;Domestique;16/nov/2001 12:00:00 AM;43.57808;3.904025
34970;LATTES;Domestique;26/févr/2003 12:00:00 AM;43.57688;3.902818
34970;LATTES;Domestique;09/avr/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;26/oct/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;27/mars/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;14/févr/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;25/mai/2000 12:00:00 AM;43.58958;3.918520
34970;LATTES;Domestique;04/juil/2001 12:00:00 AM;43.57504;3.915168
34970;LATTES;Domestique;10/juin/2002 12:00:00 AM;43.56388;3.871912
34970;LATTES;Domestique;05/févr/2003 12:00:00 AM;43.56175;3.872443
34970;LATTES;Domestique;11/févr/2000 12:00:00 AM;43.56862;3.906611
34970;LATTES;Domestique;27/juin/2003 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;06/juin/2003 12:00:00 AM;43.57688;3.902437
34970;LATTES;Domestique;12/avr/2000 12:00:00 AM;43.57245;3.908870
34970;LATTES;Domestique;25/avr/2003 12:00:00 AM;43.56161;3.877331
34970;LATTES;Domestique;17/juil/2000 12:00:00 AM;43.56358;3.879806
34970;LATTES;Domestique;23/août/2002 12:00:00 AM;43.57662;3.903254
34970;LATTES;Domestique;04/oct/2000 12:00:00 AM;43.56112;3.902109
34970;LATTES;Domestique;03/mai/2002 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;03/oct/2000 12:00:00 AM;43.57647;3.902140
34970;LATTES;Domestique;01/janv/2001 12:00:00 AM;43.59047;3.927062
34970;LATTES;Domestique;29/juil/2002 12:00:00 AM;43.55821;3.890866
34970;LATTES;Domestique;19/nov/2002 12:00:00 AM;43.57098;3.906390
34970;LATTES;Domestique;04/sept/2002 12:00:00 AM;43.57436;3.913341
34970;LATTES;Domestique;31/juil/2001 12:00:00 AM;43.56353;3.880024
34970;LATTES;Domestique;22/nov/2000 12:00:00 AM;43.57009;3.913904
34970;LATTES;Domestique;05/juin/2002 12:00:00 AM;43.57649;3.902259
34970;LATTES;Domestique;27/févr/2001 12:00:00 AM;43.57699;3.903271
34970;LATTES;Domestique;08/janv/2002 12:00:00 AM;43.56074;3.900179
34970;LATTES;Domestique;17/oct/2000 12:00:00 AM;43.57280;3.909198
34970;LATTES;Domestique;14/avr/2004 12:00:00 AM;43.58780;3.925518
34970;LATTES;Domestique;17/mars/2000 12:00:00 AM;43.57861;3.907072
34970;LATTES;Appareils publics;23/févr/2004 12:00:00 AM;43.566667;3.9
34970;LATTES;Appareils publics;16/mars/2005 12:00:00 AM;43.566667;3.9
34970;LATTES;Appareils publics;13/mai/2005 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;07/janv/2000 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;14/mai/2001 12:00:00 AM;43.566667;3.9
34970;LATTES;Domestique;09/juin/2004 12:00:00 AM;43.58250;3.902366
